"id","date","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","yr_built","zipcode","latitude","longitude","census_tract","tract_name","pop_estimate","median_age","LHS","HS","SC","BACH","GRAD","prop_poverty"
1926049385,20140729,559950,4,2.5,2650,7200,2,0,1979,98133,47.7316908881965,-122.354090984476,53033000401,"Census Tract 4.01, King County, Washington",6721,38.1,0.08,0.19,0.33,0.27,0.13,0.25
5700002020,20140717,695000,3,1.75,2080,5687,1.5,0,1924,98144,47.5776061864973,-122.28907091612,53033009500,"Census Tract 95, King County, Washington",6614,43,0.09,0.13,0.19,0.3,0.28,0.16
8821900155,20140709,335500,3,1,1370,6780,2,0,1930,98125,47.7156077174714,-122.290957020124,53033000800,"Census Tract 8, King County, Washington",2582,46.6,0.04,0.09,0.27,0.27,0.32,0.07
8150600065,20140924,382000,3,2,1360,4840,1.5,0,1936,98126,47.548704959358,-122.376071644499,53033010702,"Census Tract 107.02, King County, Washington",4600,29.3,0.2,0.18,0.27,0.26,0.08,0.39
4222200210,20140522,245000,4,2,1580,8000,1,0,1967,98003,47.3467076838919,-122.304071464233,53033030004,"Census Tract 300.04, King County, Washington",8302,30.3,0.2,0.3,0.34,0.1,0.05,0.22
1262700040,20141016,363500,4,1.75,2180,9702,1,0,1962,98178,47.4973009476339,-122.26799461296,53033011900,"Census Tract 119, King County, Washington",7597,37.5,0.14,0.28,0.27,0.19,0.1,0.17
2023069054,20150318,361550,3,1.75,1160,257875,1,0,1980,98059,47.4654991699205,-122.072011107368,53033031904,"Census Tract 319.04, King County, Washington",3358,43.1,0.05,0.25,0.34,0.25,0.11,0.05
7752000065,20150106,537000,3,1.75,1550,10050,1,0,1957,98008,47.6345080663571,-122.122957544629,53033022901,"Census Tract 229.01, King County, Washington",2963,44.9,0.06,0.13,0.18,0.37,0.27,0.03
2397100975,20150220,1313000,6,3,2980,7200,1.5,0,1911,98119,47.6365944642492,-122.362028115815,53033006800,"Census Tract 68, King County, Washington",3308,35.3,0.01,0.05,0.17,0.48,0.3,0.06
2215900410,20150508,323000,4,2.75,2000,9083,2,0,1992,98038,47.3510953491034,-122.057986402096,53033032006,"Census Tract 320.06, King County, Washington",5393,45.6,0.06,0.22,0.4,0.23,0.08,0.04
1732800865,20141002,1300000,4,2.5,3470,4160,2,0,1927,98119,47.6299904336395,-122.363084710126,53033006900,"Census Tract 69, King County, Washington",4964,38.3,0.03,0.05,0.18,0.43,0.31,0.03
2143700676,20140908,240000,3,1,1040,7800,1,0,1948,98055,47.4804039585995,-122.228997183149,53033026002,"Census Tract 260.02, King County, Washington",8590,32.3,0.17,0.24,0.33,0.19,0.07,0.2
9310300211,20141114,284000,3,1,1080,8214,1,0,1944,98133,47.7401084067898,-122.348058601978,53033020900,"Census Tract 209, King County, Washington",3664,44.9,0.07,0.15,0.26,0.33,0.18,0.11
5102400035,20141008,560000,3,1,1140,7028,1,0,1931,98115,47.6947976942505,-122.322069742933,53033001900,"Census Tract 19, King County, Washington",4777,36.2,0.04,0.1,0.31,0.34,0.21,0.17
7454001120,20141212,285950,2,1,710,7120,1,0,1942,98146,47.5122099790436,-122.373994549771,53033012000,"Census Tract 120, King County, Washington",3615,37.1,0.05,0.18,0.26,0.36,0.15,0.05
2028701075,20140716,626000,3,1,1040,4240,1,0,1924,98117,47.6768053105105,-122.36702531671,53033003300,"Census Tract 33, King County, Washington",6987,33.9,0.02,0.06,0.25,0.44,0.24,0.06
393000142,20141211,372000,4,2.5,2070,8658,2,0,1999,98178,47.5072043935082,-122.256968115831,53033011900,"Census Tract 119, King County, Washington",7597,37.5,0.14,0.28,0.27,0.19,0.1,0.17
9310300175,20150304,225000,3,1,1490,15850,1,0,1946,98133,47.7410946609957,-122.3469061177,53033020900,"Census Tract 209, King County, Washington",3664,44.9,0.07,0.15,0.26,0.33,0.18,0.11
7732650040,20140903,1135000,4,2.5,3370,10602,2,0,1999,98007,47.6590997890253,-122.147011789631,53033022801,"Census Tract 228.01, King County, Washington",8719,32.9,0.03,0.05,0.15,0.43,0.33,0.06
293610040,20150210,6e+05,4,2.75,2950,5803,2,0,2007,98028,47.7368087513953,-122.230957527437,53033022102,"Census Tract 221.02, King County, Washington",6461,39,0.02,0.08,0.27,0.41,0.21,0.04
5104510720,20141210,360000,4,2.5,2000,5500,2,0,2003,98038,47.3551913381049,-122.013960701291,53033031603,"Census Tract 316.03, King County, Washington",6305,36.1,0.07,0.24,0.36,0.22,0.1,0.07
9211500620,20150428,305000,3,2.25,1740,6650,1,0,1978,98023,47.2978931407524,-122.379052041167,53033030306,"Census Tract 303.06, King County, Washington",5803,42.3,0.06,0.21,0.43,0.2,0.1,0.11
3626039279,20140805,395000,2,1,960,6700,1,0,1951,98103,47.695491367069,-122.356910729739,53033001702,"Census Tract 17.02, King County, Washington",4832,35.3,0.04,0.11,0.36,0.37,0.13,0.1
3603000410,20141208,174950,2,1,730,6000,1,0,1950,98198,47.3832003013772,-122.300068962555,53033029003,"Census Tract 290.03, King County, Washington",5700,30.5,0.24,0.23,0.36,0.13,0.03,0.16
3034200142,20140923,435000,3,1.5,1740,6988,1,0,1950,98133,47.7211012327538,-122.330004033202,53033000600,"Census Tract 6, King County, Washington",8061,37.2,0.07,0.21,0.27,0.28,0.18,0.1
7199340620,20140604,532000,4,1.75,2020,7029,1,0,1979,98052,47.6983051243362,-122.126909760892,53033032323,"Census Tract 323.23, King County, Washington",5867,37.6,0.03,0.06,0.2,0.43,0.28,0.02
293800120,20150430,590000,4,2.5,2940,29013,2,0,1992,98077,47.7634905276792,-122.04400363471,53033032311,"Census Tract 323.11, King County, Washington",6192,42.9,0.02,0.13,0.3,0.32,0.24,0.04
809001970,20141231,931000,3,2.5,2460,6600,1.5,0,1929,98109,47.6364094377232,-122.350962643287,53033006800,"Census Tract 68, King County, Washington",3308,35.3,0.01,0.05,0.17,0.48,0.3,0.06
7137300040,20150504,619000,5,3.5,2950,2932,3,0,2004,98144,47.5922920293903,-122.297987217998,53033008900,"Census Tract 89, King County, Washington",5729,39.6,0.05,0.13,0.23,0.37,0.22,0.07
6453300306,20140910,419000,7,3.25,4340,8521,2,0,1986,98106,47.5200057474788,-122.337955960544,53033011300,"Census Tract 113, King County, Washington",7054,41.3,0.15,0.18,0.4,0.21,0.06,0.08
2521059042,20141107,456000,5,2.75,2720,193406,1,0,1968,98092,47.2838080373347,-122.121028395166,53033031204,"Census Tract 312.04, King County, Washington",6169,50.2,0.06,0.27,0.36,0.24,0.08,0.04
1523069095,20150323,240000,2,1,1320,24319,1,0,1966,98027,47.4740924492363,-122.015011585432,53033032102,"Census Tract 321.02, King County, Washington",5019,46.8,0.04,0.18,0.27,0.33,0.19,0.03
5101402428,20141112,790000,4,2.5,2560,12760,1,0,1949,98115,47.6947022390772,-122.302951015211,53033002100,"Census Tract 21, King County, Washington",4210,38.7,0.03,0.11,0.2,0.36,0.3,0.05
2026049183,20150402,324950,2,1.5,1230,1516,3,0,2000,98125,47.7264903488933,-122.314051717324,53033000200,"Census Tract 2, King County, Washington",7973,38.9,0.08,0.14,0.25,0.33,0.2,0.12
5255300150,20150511,510000,3,1.75,1950,8325,1,0,1962,98011,47.7685088499931,-122.199949889468,53033021804,"Census Tract 218.04, King County, Washington",5097,34.6,0.1,0.19,0.3,0.3,0.11,0.09
4219400580,20140612,1688000,4,2.5,3000,7500,2,0,1937,98105,47.6571093289227,-122.276998118031,53033004100,"Census Tract 41, King County, Washington",7920,40.1,0.02,0.03,0.14,0.39,0.42,0.07
7893207510,20150506,337500,3,1.75,1350,5850,1,0,1973,98198,47.4225035206974,-122.327958842737,53033028700,"Census Tract 287, King County, Washington",5084,40.4,0.08,0.26,0.4,0.17,0.08,0.08
7883605695,20141124,350000,3,1.5,1870,9000,1,0,1923,98108,47.5224020693834,-122.317918302594,53033011200,"Census Tract 112, King County, Washington",3719,32.9,0.27,0.25,0.29,0.13,0.05,0.37
4073200124,20150417,305000,2,1,890,7200,1,0,1949,98115,47.6998061986821,-122.277940939532,53033002200,"Census Tract 22, King County, Washington",5764,45.3,0,0.08,0.18,0.31,0.43,0.03
2787000040,20141003,285000,3,1.5,1870,42070,1,0,1953,98168,47.509004539506,-122.312961865529,53033026400,"Census Tract 264, King County, Washington",6174,31.3,0.2,0.32,0.32,0.1,0.05,0.19
3343901848,20150408,313100,3,2,1720,11875,1,0,1905,98056,47.5068075556907,-122.190948452468,53033025200,"Census Tract 252, King County, Washington",8588,38.6,0.13,0.2,0.32,0.24,0.11,0.1
8731800210,20140711,235000,3,2.5,2350,9051,1,0,1966,98023,47.3125906506256,-122.363985193725,53033030311,"Census Tract 303.11, King County, Washington",5577,28.7,0.16,0.28,0.35,0.18,0.03,0.22
3186600515,20150122,781000,3,2.5,2070,4463,1.5,0,1931,98115,47.6852979205128,-122.30495147751,53033002500,"Census Tract 25, King County, Washington",3316,38.4,0,0.07,0.23,0.4,0.31,0.05
6163901033,20140902,269000,2,1,770,8612,1,0,1953,98155,47.7546982153289,-122.322913071922,53033020500,"Census Tract 205, King County, Washington",6608,41.1,0.07,0.12,0.37,0.26,0.18,0.09
5014600180,20140513,675000,4,2.5,3000,5548,2,0,2006,98059,47.5399077722743,-122.187906773116,53033024702,"Census Tract 247.02, King County, Washington",7528,42.6,0.03,0.16,0.25,0.31,0.25,0.08
9323610180,20140819,720000,3,2.25,2120,9297,2,0,1981,98006,47.5561058770405,-122.154076920192,53033024901,"Census Tract 249.01, King County, Washington",5084,45.7,0.01,0.1,0.19,0.37,0.32,0.04
1545800205,20140613,324900,4,2.5,1880,7965,2,0,2000,98038,47.3642093560873,-122.052009549348,53033032008,"Census Tract 320.08, King County, Washington",4710,38.7,0.03,0.26,0.41,0.21,0.09,0.02
3303980650,20140827,935000,4,3.5,3510,11200,2,0,2001,98059,47.5192998062363,-122.150001377408,53033025005,"Census Tract 250.05, King County, Washington",4962,39.3,0.01,0.13,0.24,0.31,0.31,0.05
7212660540,20150115,2e+05,4,2.5,1720,8638,2,0,1994,98003,47.2703943018363,-122.313097170505,53033030403,"Census Tract 304.03, King County, Washington",4495,44.7,0.05,0.22,0.39,0.22,0.12,0.06
7010700580,20150303,585000,2,2,1370,7920,1,0,1949,98199,47.6589043718142,-122.397018225227,53033005700,"Census Tract 57, King County, Washington",6816,40.5,0.02,0.07,0.23,0.4,0.27,0.06
1331900410,20140620,869000,4,3,3740,30884,2,0,1988,98072,47.7504912756857,-122.117006903258,53033032320,"Census Tract 323.20, King County, Washington",4598,44.7,0.02,0.17,0.22,0.37,0.22,0.02
8114000040,20140725,310000,4,1.75,1480,11200,1,0,1969,98059,47.506403121205,-122.140964235519,53033025102,"Census Tract 251.02, King County, Washington",7878,33.3,0.1,0.18,0.25,0.31,0.16,0.07
4307350450,20140531,289950,3,2.5,1960,3480,2,0,2004,98056,47.4801964022867,-122.179948100643,53033025601,"Census Tract 256.01, King County, Washington",5457,38.1,0.11,0.24,0.33,0.22,0.1,0.18
7266200085,20150325,780000,5,1.75,2330,3800,1.5,0,1927,98115,47.6835016949995,-122.307996585931,53033002600,"Census Tract 26, King County, Washington",5061,36,0,0.09,0.2,0.41,0.3,0.12
5350200870,20150326,925000,4,2.75,3010,3400,2,0,1923,98122,47.6142057620567,-122.284062585893,53033007800,"Census Tract 78, King County, Washington",5875,43.1,0.03,0.04,0.13,0.34,0.45,0.06
2159800120,20150317,801501,4,2.25,2250,13500,2,0,1980,98007,47.6209940230046,-122.150987732195,53033023603,"Census Tract 236.03, King County, Washington",6657,31,0.04,0.13,0.23,0.34,0.26,0.13
2159800120,20150317,801501,4,2.25,2250,13500,2,0,1980,98007,47.6209940230046,-122.150987732195,53033023603,"Census Tract 236.03, King County, Washington",6657,31,0.04,0.13,0.23,0.34,0.26,0.13
2331550120,20140904,310000,4,2.5,2440,7093,2,0,1999,98030,47.3816929311504,-122.20404867067,53033029503,"Census Tract 295.03, King County, Washington",8546,28,0.25,0.32,0.27,0.13,0.02,0.42
7011201475,20140527,780000,3,3,2520,2152,1.5,0,1925,98119,47.636295646921,-122.371084831037,53033006900,"Census Tract 69, King County, Washington",4964,38.3,0.03,0.05,0.18,0.43,0.31,0.03
8029550180,20150325,450000,4,2.5,2240,4616,2,0,2001,98056,47.5118084344104,-122.194036385172,53033025200,"Census Tract 252, King County, Washington",8588,38.6,0.13,0.2,0.32,0.24,0.11,0.1
5072200040,20140502,403000,3,2,1960,13100,1,0,1957,98166,47.4418912604775,-122.339923029353,53033028600,"Census Tract 286, King County, Washington",6360,46.3,0.04,0.13,0.31,0.32,0.2,0.06
3579800180,20150504,449950,4,1.5,1800,10150,1.5,0,1958,98034,47.7324936291961,-122.242096153593,53033022201,"Census Tract 222.01, King County, Washington",4431,35.5,0.03,0.2,0.34,0.32,0.11,0.09
7503800210,20150326,295000,4,2.5,1677,7209,2,0,2011,98023,47.2956904077499,-122.356973982077,53033030310,"Census Tract 303.10, King County, Washington",6206,38,0.11,0.26,0.34,0.2,0.09,0.09
2024089011,20140826,550000,5,1,2150,262231,1.5,0,1900,98065,47.5518906129765,-121.803023080958,53033032800,"Census Tract 328, King County, Washington",2351,50,0.04,0.23,0.35,0.23,0.14,0.04
3582750120,20140715,409000,2,2.25,1640,2128,2,0,1974,98028,47.7530048520798,-122.252005958605,53033022101,"Census Tract 221.01, King County, Washington",4662,42.4,0.01,0.17,0.25,0.33,0.25,0.1
7899800915,20150209,216000,2,1,710,5120,1,0,1918,98106,47.5223965092185,-122.357099219959,53033011402,"Census Tract 114.02, King County, Washington",4371,37.8,0.14,0.21,0.33,0.22,0.09,0.18
1774200230,20150120,585000,6,3,3870,43787,2,0,1976,98077,47.7642032781886,-122.097902643537,53033032307,"Census Tract 323.07, King County, Washington",6567,41,0.02,0.14,0.32,0.32,0.19,0.02
3205400150,20140617,402000,3,1.5,1450,7375,1,0,1968,98034,47.7211917031411,-122.178935617318,53033021903,"Census Tract 219.03, King County, Washington",6153,35.8,0.04,0.15,0.35,0.27,0.19,0.08
1683800120,20141117,302500,3,2.25,3100,11985,1,0,1963,98198,47.3825014904374,-122.310042739935,53033029003,"Census Tract 290.03, King County, Washington",5700,30.5,0.24,0.23,0.36,0.13,0.03,0.16
9542830210,20150211,3e+05,4,2.25,1660,3200,2,0,2011,98038,47.3666003374519,-122.019082969132,53033032010,"Census Tract 320.10, King County, Washington",5810,39,0.02,0.18,0.39,0.32,0.09,0.06
3530430155,20140530,168000,2,1.5,1220,3568,1.5,0,1976,98198,47.3804074283506,-122.317922137482,53033029001,"Census Tract 290.01, King County, Washington",4710,48.5,0.1,0.25,0.35,0.2,0.1,0.11
705700210,20150316,320000,3,2.25,1650,7047,2,0,1994,98038,47.3825946294552,-122.026912138217,53033032010,"Census Tract 320.10, King County, Washington",5810,39,0.02,0.18,0.39,0.32,0.09,0.06
1704900180,20141030,430000,3,1,1560,5225,1.5,0,1927,98118,47.5553989538429,-122.278995868908,53033010300,"Census Tract 103, King County, Washington",7084,38,0.1,0.23,0.32,0.23,0.12,0.18
1598600209,20141020,3e+05,6,2.5,3080,8163,1,0,1985,98030,47.3859017750213,-122.221050856442,53033029203,"Census Tract 292.03, King County, Washington",4198,32,0.21,0.29,0.39,0.07,0.04,0.3
3422059010,20150327,390000,3,1.75,2160,98445,2,0,1978,98042,47.3500018808404,-122.161935288478,53033031704,"Census Tract 317.04, King County, Washington",5459,36.2,0.08,0.31,0.37,0.18,0.06,0.07
8651410120,20150318,225500,3,1,1100,5200,1,0,1969,98042,47.3642990463891,-122.080969869926,53033032005,"Census Tract 320.05, King County, Washington",7361,35.1,0.08,0.37,0.32,0.15,0.08,0.13
2770600841,20140604,640000,3,2.5,1690,1553,2.5,0,2007,98199,47.6443032627215,-122.385023588407,53033005802,"Census Tract 58.02, King County, Washington",5680,33.6,0.02,0.09,0.21,0.43,0.25,0.06
5631501073,20140625,374500,3,2.25,1400,11400,2,0,1984,98028,47.7428036451032,-122.231074174007,53033022102,"Census Tract 221.02, King County, Washington",6461,39,0.02,0.08,0.27,0.41,0.21,0.04
9578080040,20140812,589000,3,3,1720,954,3,0,2006,98119,47.6479910718752,-122.358013021316,53033006000,"Census Tract 60, King County, Washington",5785,36.2,0.02,0.02,0.22,0.36,0.37,0.09
1243100191,20150122,372000,3,1,2298,10140,1,0,1969,98052,47.690893649784,-122.083060714891,53033032326,"Census Tract 323.26, King County, Washington",4122,43.9,0.03,0.11,0.22,0.45,0.19,0.07
7338402160,20141009,349950,4,1.75,1780,5000,1,0,1903,98108,47.5328990606967,-122.29204402661,53033011700,"Census Tract 117, King County, Washington",5679,39.1,0.25,0.25,0.21,0.21,0.08,0.12
9530100085,20150401,790000,4,1.75,1820,6137,1.5,0,1911,98107,47.6680937886105,-122.360009167205,53033004800,"Census Tract 48, King County, Washington",5136,33.9,0.02,0.04,0.22,0.45,0.28,0.06
1266200120,20150321,720000,2,1,1370,9460,1,0,1950,98004,47.6237987406977,-122.191089707663,53033024000,"Census Tract 240, King County, Washington",7817,39.6,0.01,0.11,0.16,0.39,0.33,0.03
3448000344,20141112,599950,5,3,2600,13674,1,0,1967,98125,47.7175940158067,-122.302061095544,53033000700,"Census Tract 7, King County, Washington",4854,34.5,0.06,0.15,0.27,0.34,0.17,0.15
9541600355,20140813,880000,4,2.5,3070,8250,1,0,1958,98005,47.5935002252639,-122.172079303118,53033023500,"Census Tract 235, King County, Washington",3740,42.7,0.03,0.08,0.27,0.37,0.26,0.07
7881500330,20150304,515000,3,1.75,1900,5000,1,0,1925,98106,47.5676986130243,-122.362938705849,53033009900,"Census Tract 99, King County, Washington",5675,36.5,0.06,0.1,0.25,0.42,0.17,0.07
3459900230,20141125,1680000,4,3.75,7620,29536,2,0,2005,98006,47.5571040365197,-122.14001532827,53033024903,"Census Tract 249.03, King County, Washington",7146,44,0.02,0.08,0.17,0.42,0.32,0.03
1136100072,20150213,455000,4,1.75,1790,45738,1,0,1976,98072,47.7452937696338,-122.128953570679,53033032320,"Census Tract 323.20, King County, Washington",4598,44.7,0.02,0.17,0.22,0.37,0.22,0.02
7397300220,20140529,2750000,4,3.25,4430,21000,2,0,1952,98039,47.6397935454682,-122.23697171818,53033024200,"Census Tract 242, King County, Washington",3212,45.4,0.01,0.06,0.12,0.47,0.35,0.06
3826000385,20141217,201000,4,1.5,1360,8100,1.5,0,1962,98168,47.4930922564306,-122.304993515026,53033027100,"Census Tract 271, King County, Washington",3448,35.8,0.23,0.3,0.3,0.12,0.04,0.28
7131300032,20150306,235000,4,2,1540,9279,1,0,1955,98118,47.5163041468027,-122.267979643114,53033011800,"Census Tract 118, King County, Washington",8415,32.8,0.28,0.18,0.28,0.18,0.09,0.37
9238450150,20140512,368000,3,1,1280,9898,1,0,1968,98072,47.7676994453033,-122.162991007362,53033021802,"Census Tract 218.02, King County, Washington",5539,36.8,0.04,0.13,0.33,0.34,0.16,0.1
1338800365,20140507,1500000,6,2.5,3560,6480,2.5,0,1914,98112,47.6269971461384,-122.304084301705,53033006400,"Census Tract 64, King County, Washington",3575,40.4,0.01,0.04,0.12,0.42,0.42,0.04
2473002060,20140519,442500,3,1.75,1800,10200,1,0,1967,98058,47.449590881327,-122.145987045305,53033031908,"Census Tract 319.08, King County, Washington",4439,36.1,0.08,0.22,0.36,0.24,0.09,0.09
2372800145,20141023,219950,2,1,940,8997,1,0,1955,98022,47.2004926162946,-121.99893342364,53033031400,"Census Tract 314, King County, Washington",6057,37.8,0.15,0.31,0.39,0.11,0.04,0.19
2473530150,20150323,412950,4,2.5,2430,6796,2,0,1993,98058,47.4499073967418,-122.127000123948,53033031907,"Census Tract 319.07, King County, Washington",7787,39.7,0.06,0.11,0.3,0.35,0.18,0.04
5700000515,20141120,690000,4,2,2230,5000,1.5,0,1922,98144,47.5772003927693,-122.291919734443,53033009500,"Census Tract 95, King County, Washington",6614,43,0.09,0.13,0.19,0.3,0.28,0.16
5153200666,20150114,212000,3,2.25,1900,18000,1,0,1968,98023,47.3250925658167,-122.353977002495,53033030100,"Census Tract 301, King County, Washington",7934,47.4,0.07,0.17,0.35,0.26,0.16,0.1
1450000210,20150128,179500,3,1,900,8100,1,0,1959,98002,47.2866061813514,-122.221097377076,53033030802,"Census Tract 308.02, King County, Washington",3894,35.7,0.19,0.44,0.28,0.08,0.02,0.19
2517010230,20150226,286000,3,2.5,1800,3980,2,0,2006,98042,47.4006041947732,-122.162024981115,53033031800,"Census Tract 318, King County, Washington",4625,46.2,0.03,0.22,0.38,0.26,0.11,0.03
2595300210,20141106,473600,4,1.5,1780,8400,1,0,1969,98136,47.5172913843368,-122.384939302829,53033011600,"Census Tract 116, King County, Washington",6899,45.7,0.04,0.13,0.28,0.36,0.2,0.04
6300500183,20141212,305000,4,2,1780,5043,1,0,1993,98133,47.7044991982669,-122.341902105463,53033001300,"Census Tract 13, King County, Washington",4468,34.6,0.08,0.11,0.28,0.32,0.21,0.13
4083301120,20150422,705000,3,1,1440,2618,1.5,0,1906,98103,47.6582020134352,-122.335961839739,53033005100,"Census Tract 51, King County, Washington",3678,39.6,0.02,0.07,0.14,0.37,0.4,0.06
2021201085,20141212,862500,4,2.5,3220,4400,2,0,1937,98199,47.6324994280215,-122.394090397912,53033005600,"Census Tract 56, King County, Washington",6875,47.7,0.03,0.03,0.17,0.38,0.39,0.03
2551500180,20140905,295000,3,1.75,1250,9486,1,0,1971,98070,47.4340960841716,-122.446055139794,53033027701,"Census Tract 277.01, King County, Washington",4890,50.6,0.08,0.11,0.25,0.29,0.27,0.08
9829201058,20140504,783500,3,2.5,2850,7130,2,0,1980,98122,47.602993196085,-122.288939120715,53033007800,"Census Tract 78, King County, Washington",5875,43.1,0.03,0.04,0.13,0.34,0.45,0.06
8085400410,20150331,920000,3,1,1410,9656,1,0,1953,98004,47.6354004362792,-122.207916184582,53033024000,"Census Tract 240, King County, Washington",7817,39.6,0.01,0.11,0.16,0.39,0.33,0.03
2607801120,20150420,830000,5,2.5,2810,14207,1,0,1979,98008,47.5741903034287,-122.110009433559,53033023403,"Census Tract 234.03, King County, Washington",4119,45.1,0.04,0.13,0.25,0.35,0.24,0.07
1326049170,20140924,280000,3,1,1720,9605,1,0,1969,98028,47.7439024638752,-122.241935065027,53033022102,"Census Tract 221.02, King County, Washington",6461,39,0.02,0.08,0.27,0.41,0.21,0.04
1323089107,20150121,585000,3,2.5,2330,33750,2,0,1983,98045,47.4787098009979,-121.723023699057,53033032800,"Census Tract 328, King County, Washington",2351,50,0.04,0.23,0.35,0.23,0.14,0.04
5101404351,20140702,550000,4,2.75,2160,5005,1,0,1987,98115,47.6971015194523,-122.301903589883,53033002100,"Census Tract 21, King County, Washington",4210,38.7,0.03,0.11,0.2,0.36,0.3,0.05
2425049061,20140825,2200000,3,2,3570,30456,1,0,1946,98039,47.641295586725,-122.23995690439,53033024200,"Census Tract 242, King County, Washington",3212,45.4,0.01,0.06,0.12,0.47,0.35,0.06
9211510410,20150407,270000,3,1.75,1610,6205,1,0,1979,98023,47.3004097676535,-122.38301796371,53033030306,"Census Tract 303.06, King County, Washington",5803,42.3,0.06,0.21,0.43,0.2,0.1,0.11
8687800065,20140702,305000,2,1,2160,12960,1,0,1968,98168,47.4701975602869,-122.261046867508,53033026200,"Census Tract 262, King County, Washington",5608,34.4,0.09,0.27,0.35,0.2,0.09,0.14
7524950730,20150327,653675,4,2.25,2280,7229,2,0,1984,98027,47.5608972102236,-122.081046454651,53033023404,"Census Tract 234.04, King County, Washington",3436,39.9,0.03,0.04,0.19,0.42,0.32,0.01
3577300040,20150430,510000,3,2.5,1830,8133,1,0,1996,98028,47.7477938934219,-122.246994831392,53033022101,"Census Tract 221.01, King County, Washington",4662,42.4,0.01,0.17,0.25,0.33,0.25,0.1
8562790730,20140822,760000,4,3.25,3140,3680,2,0,2009,98027,47.5318979179322,-122.075913646585,53033025006,"Census Tract 250.06, King County, Washington",6068,34.9,0.01,0.09,0.18,0.36,0.36,0.1
5700003705,20140619,930000,5,2,3530,9385,1.5,0,1925,98144,47.5773958866395,-122.284931233167,53033009500,"Census Tract 95, King County, Washington",6614,43,0.09,0.13,0.19,0.3,0.28,0.16
7549801385,20140612,280000,1,0.75,420,6720,1,0,1922,98108,47.5519959964036,-122.310941693897,53033010402,"Census Tract 104.02, King County, Washington",4938,40.1,0.22,0.15,0.31,0.25,0.06,0.09
1254200835,20140813,595000,4,1.75,2000,5100,1,0,1949,98117,47.6798017361839,-122.390935178456,53033003100,"Census Tract 31, King County, Washington",6457,40.6,0.03,0.08,0.23,0.41,0.25,0.05
2122049038,20150302,275000,2,1,2180,12875,1,0,1959,98198,47.375709918237,-122.30305878393,53033029003,"Census Tract 290.03, King County, Washington",5700,30.5,0.24,0.23,0.36,0.13,0.03,0.16
1024000109,20140710,295000,2,1,740,4459,1,0,1915,98116,47.5704017953471,-122.409058439814,53033009701,"Census Tract 97.01, King County, Washington",6254,44.1,0.02,0.08,0.25,0.42,0.22,0.04
7925100271,20140520,430000,3,1.75,1200,4500,1,0,1906,98108,47.5552923036091,-122.315950434261,53033010402,"Census Tract 104.02, King County, Washington",4938,40.1,0.22,0.15,0.31,0.25,0.06,0.09
9512500610,20150122,485000,4,1.75,2050,8913,1,0,1968,98052,47.6734921972597,-122.150983859272,53033022606,"Census Tract 226.06, King County, Washington",5653,38.7,0.06,0.08,0.29,0.34,0.23,0.04
632000065,20140611,1989000,3,2.5,2880,13500,1,0,1950,98004,47.628093794534,-122.216037956718,53033024100,"Census Tract 241, King County, Washington",4838,46.1,0.02,0.05,0.16,0.45,0.32,0.03
7635801371,20140725,540000,4,1.5,2993,19400,2,0,1921,98166,47.4691901971613,-122.364984486972,53033027600,"Census Tract 276, King County, Washington",4818,31.3,0.19,0.19,0.32,0.21,0.09,0.2
7146400040,20150312,380000,5,3.25,3800,15500,1,0,1965,98032,47.3861951103321,-122.279986797815,53033029102,"Census Tract 291.02, King County, Washington",4358,39.3,0.15,0.28,0.39,0.11,0.07,0.11
3157600325,20140620,390000,3,1,1160,3750,1.5,0,1910,98106,47.5651921604161,-122.359084565784,53033009900,"Census Tract 99, King County, Washington",5675,36.5,0.06,0.1,0.25,0.42,0.17,0.07
5525400530,20150423,706000,5,2.5,2890,15891,2,0,1990,98059,47.5285998281551,-122.159931413501,53033025005,"Census Tract 250.05, King County, Washington",4962,39.3,0.01,0.13,0.24,0.31,0.31,0.05
629000704,20140729,1e+06,4,2,1780,15648,1.5,0,1918,98004,47.5849029484278,-122.198083929551,53033023900,"Census Tract 239, King County, Washington",7179,43,0.04,0.08,0.21,0.44,0.24,0.12
629000704,20140729,1e+06,4,2,1780,15648,1.5,0,1918,98004,47.5849029484278,-122.198083929551,53033023900,"Census Tract 239, King County, Washington",7179,43,0.04,0.08,0.21,0.44,0.24,0.12
3832500790,20150420,309000,4,2,2240,9240,1,0,1968,98032,47.3666021071451,-122.288031166192,53033029801,"Census Tract 298.01, King County, Washington",9466,34.2,0.12,0.23,0.35,0.22,0.07,0.13
7225000155,20140609,290000,4,3,2390,4500,2,0,1974,98055,47.4871998137286,-122.203939054753,53033025301,"Census Tract 253.01, King County, Washington",6525,41.2,0.09,0.22,0.3,0.28,0.11,0.07
9828701608,20140915,525000,3,2.5,1740,2350,2,0,1996,98112,47.6206021144778,-122.297001160419,53033007700,"Census Tract 77, King County, Washington",5308,33.6,0.02,0.13,0.19,0.37,0.28,0.11
3416601021,20140926,569500,4,1,1960,3194,2,0,1907,98144,47.6005085153881,-122.296066318929,53033008900,"Census Tract 89, King County, Washington",5729,39.6,0.05,0.13,0.23,0.37,0.22,0.07
